CLOSED
Version	2.0
Language	English
Run	1
RunSerial	98
Instrument	SDT Q600 V20.9 Build 20
Module	DSC-TGA Standard
InstSerial	0600-0206
Operator	RZ
File	\\Desktop-9gccctk\ta\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
Sample	
Size	7.68800	mg
ProcName	Ramp
Method	Ramp
Comment	C3R6 loose fines 20 sccm O2
Xcomment	Pan: Alumina
Xcomment	Gas1: Nitrogen 20.0 ml/min
Xcomment	Gas2: Nitrogen 0.0 ml/min
Text
Exotherm	Up
Kcell	0.810000
InstCalDate	Weight: 2025-05-30  Time: 08:22:23 TempRange 200.02 to 1400.06 °C
InstCalFile	Weight: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\weighted beam.001
InstCalDate	Heat Flow: 2025-05-30  Time: 12:02:03 TempRange 200.05 to 1483.09 °C
InstCalFile	Heat Flow: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow empty pan.001 \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\heat flow saphire.001
InstCalDate	DTA Baseline: 2025-05-30  Time: 14:13:18 TempRange 50.00 to 1483.34 °C
InstCalFile	DTA Baseline: \\Uscpl-f2hg0g1\ta\Data\SDT\Q600\empty beam.001
TempCal	1	pts	420.95	419.50
Controls	Gas 1  Event OFF  Sampling 0.5 sec/pt
AutoAnalysis	Off
MacroFile
Nsig	8
Sig1	Time (min)
Sig2	Temperature (°C)
Sig3	Weight (mg)
Sig4	Heat Flow (mW)
Sig5	Temperature Difference (°C)
Sig6	Temperature Difference (µV)
Sig7	Sample Purge Flow (mL/min)
Sig8	Deriv. Weight (%/°C)
Date	2025-07-18
Time	10:06:08
OrgMethod	1: Ramp 10.00 °C/min to 1200.00 °C
OrgFile	C:\TA\Data\SDT\Results\Rosadriana\25-7-18\C3R6 Loose fines.001
StartOfData
0.9125000	19.98754	7.692910	-2.446257	0.1574556	1.135766	20.01598	-0.1351724
0.9208334	20.06276	7.692776	-2.431556	0.1590998	1.147973	20.00116	-0.1328486
0.9291668	20.14316	7.692716	-2.417200	0.1607229	1.160040	19.99674	-0.1305806
0.9375000	20.22512	7.692687	-2.402580	0.1623749	1.172328	19.96973	-0.1283692
0.9458332	20.30659	7.692682	-2.387661	0.1640519	1.184807	20.02462	-0.1262109
0.9541666	20.38316	7.692649	-2.373064	0.1657064	1.197134	20.01389	-0.1261394
0.9625000	20.46350	7.692660	-2.358258	0.1673796	1.209606	19.95192	-0.1240457
0.9708334	20.54729	7.692672	-2.343204	0.1690748	1.222248	20.01422	-0.1219952
0.9791668	20.62457	7.692638	-2.327910	0.1707914	1.235055	20.02472	-0.1200048
0.9875000	20.71156	7.692618	-2.312372	0.1725331	1.248056	19.97651	-0.1180564
0.9958332	20.79029	7.692612	-2.296796	0.1742782	1.261091	20.01039	-0.1179920
1.004167	20.87449	7.692579	-2.281509	0.1760028	1.273989	19.99835	-0.1160968
1.012500	20.95718	7.692524	-2.266068	0.1777455	1.287032	20.02947	-0.1142458
1.020833	21.04537	7.692510	-2.250674	0.1794822	1.300039	19.96091	-0.1124335
1.029167	21.13304	7.692475	-2.234927	0.1812505	1.313288	20.00405	-0.1106644
1.037500	21.21380	7.692430	-2.218824	0.1830487	1.326766	20.00012	-0.1089425
1.045834	21.30350	7.692322	-2.203200	0.1848134	1.340012	20.02232	-0.1072451
1.054167	21.39152	7.692290	-2.187574	0.1865801	1.353285	19.97513	-0.1071830
1.062500	21.48448	7.692288	-2.171570	0.1883836	1.366842	19.99333	-0.1179456
1.070833	21.57020	7.692236	-2.155560	0.1901890	1.380423	20.04506	.005710535
1.079166	21.66295	7.692170	-2.139757	0.1919816	1.393926	19.98762	.007074366
1.087500	21.74880	7.692134	-2.123785	0.1937923	1.407573	19.96748	.007013012
1.095833	21.83866	7.692080	-2.107477	0.1956267	1.421401	20.01800	.006967750
1.104166	21.93228	7.691981	-2.090954	0.1974854	1.435423	20.03405	.006948730
1.112500	22.02460	7.691892	-2.074927	0.1993055	1.449176	19.96953	.006934766
1.120833	22.11506	7.691855	-2.059488	0.2010817	1.462623	20.00692	.006907464
1.129167	22.20530	7.691845	-2.043323	0.2029173	1.476514	19.99167	.006868032
1.137500	22.29610	7.691800	-2.026844	0.2047776	1.490597	19.98335	.006827915
1.145834	22.39286	7.691782	-2.010870	0.2065974	1.504396	20.01980	.006776824
1.154167	22.48681	7.691814	-1.994631	0.2084425	1.518394	19.96916	.006734082
1.162500	22.57877	7.691802	-1.978065	0.2103136	1.532592	20.02329	.006686719
1.170834	22.67265	7.691774	-1.961481	0.2121870	1.546821	20.01122	.006633153
1.179167	22.76379	7.691741	-1.945067	0.2140476	1.560968	19.98268	.006584972
1.187500	22.85864	7.691724	-1.928470	0.2159218	1.575226	20.01848	.006544332
1.195833	22.95455	7.691672	-1.911872	0.2177971	1.589503	19.99994	.006520694
1.204166	23.04558	7.691593	-1.895218	0.2196770	1.603825	19.99214	.006504272
1.212500	23.14234	7.691532	-1.878598	0.2215541	1.618139	19.98466	.006491226
1.220833	23.23953	7.691468	-1.862547	0.2233892	1.632161	20.01986	.006475806
1.229166	23.33387	7.691410	-1.846095	0.2252566	1.646432	20.01244	.006460364
1.237500	23.43789	7.691328	-1.829606	0.2271267	1.660735	19.97809	.006447162
1.245833	23.52733	7.691275	-1.813164	0.2289935	1.675026	20.02032	.006436108
1.254167	23.62796	7.691230	-1.796520	0.2308768	1.689451	19.98357	.006426406
1.262500	23.71826	7.691176	-1.779868	0.2327622	1.703906	19.98903	.006413160
1.270834	23.81865	7.691091	-1.763698	0.2346083	1.718082	20.00490	.006403987
1.279167	23.90901	7.691039	-1.747302	0.2364700	1.732381	20.00870	.006391299
1.287500	24.01304	7.690970	-1.731028	0.2383261	1.746656	19.99042	.006382460
1.295834	24.11156	7.690838	-1.714832	0.2401766	1.760904	20.00297	.006365896
1.304167	24.20225	7.690736	-1.698544	0.2420317	1.775194	19.98763	.006378057
1.312500	24.30438	7.690616	-1.682192	0.2438902	1.789519	19.99635	.006443198
